lucro,staff,desconto_medio,pr_Sun,hr_x_Sun,hr_j_Sun,pr_Mon,hr_x_Mon,hr_j_Mon,pr_Tue,hr_x_Tue,hr_j_Tue,pr_Wed,hr_x_Wed,hr_j_Wed,pr_Thu,hr_x_Thu,hr_j_Thu,pr_Fri,hr_x_Fri,hr_j_Fri,pr_Sat,hr_x_Sat,hr_j_Sat
-112.0,12.0,3.5999999999999996,0.0715,0,0,0.0001,0,0,0.0357,4,0,0.0355,2,0,0.0353,6,0,0.0358,0,0,0.0381,0,0
-112.0,12.0,3.5999999999999996,0.0715,0,0,0.0001,0,0,0.0357,4,0,0.0355,2,0,0.0353,6,0,0.0358,0,0,0.0381,0,0
-169.0,11.0,2.73,0.0457,0,0,0.0007,0,0,0.0355,3,0,0.0355,6,0,0.0353,2,0,0.0359,0,0,0.0023,0,0
-169.0,11.0,2.73,0.0457,0,0,0.0007,0,0,0.0355,3,0,0.0355,6,0,0.0353,2,0,0.0359,0,0,0.0023,0,0
-226.0,10.0,3.5999999999999996,0.0712,0,0,0.037,0,0,0.0355,6,0,0.0355,2,0,0.0348,2,0,0.0354,0,0,0.0023,0,0
-226.0,10.0,3.58,0.0715,0,0,0.0001,0,0,0.0355,2,0,0.0355,6,0,0.0353,2,0,0.0357,0,0,0.0371,0,0
-284.0,9.0,3.09,0.0716,0,0,0.0001,0,0,0.0357,3,0,0.0355,0,0,0.0353,6,0,0.0354,0,0,0.0029,0,0
-284.0,9.0,3.0700000000000003,0.0716,0,0,0.0001,0,0,0.0357,3,0,0.0355,0,0,0.0353,6,0,0.0354,0,0,0.0013,0,0
-341.0,8.0,3.06,0.0698,0,0,0.0001,0,0,0.0357,4,0,0.0355,2,0,0.0353,2,0,0.0357,0,0,0.0023,0,0
-341.0,8.0,3.64,0.0717,0,0,0.0001,0,0,0.0355,6,0,0.0355,0,0,0.0349,2,0,0.0351,0,0,0.0418,0,0
-398.0,7.0,3.06,0.0698,0,0,0.0001,0,0,0.0357,3,0,0.0355,2,0,0.0353,2,0,0.0358,0,0,0.0023,0,0
-398.0,7.0,3.17,0.047,0,0,0.0001,0,0,0.0355,3,0,0.0355,2,0,0.0348,2,0,0.0358,0,0,0.0332,0,0
-455.0,6.0,3.5900000000000003,0.0715,0,0,0.0001,0,0,0.0355,2,0,0.0355,2,0,0.0353,2,0,0.0357,0,0,0.0376,0,0
-455.0,6.0,3.58,0.0715,0,0,0.0001,0,0,0.0355,2,0,0.0355,2,0,0.0353,2,0,0.0357,0,0,0.0371,0,0
-513.0,5.0,3.1199999999999997,0.0698,0,0,0.0034,0,0,0.0355,3,0,0.0354,0,0,0.0352,2,0,0.0354,0,0,0.0035,0,0
-513.0,5.0,3.06,0.0698,0,0,0.0001,0,0,0.0355,3,0,0.0355,0,0,0.0352,2,0,0.0354,0,0,0.0026,0,0
-570.0,4.0,4.3999999999999995,0.0715,0,0,0.0381,0,0,0.0355,2,0,0.0488,0,0,0.0352,2,0,0.0352,0,0,0.0439,0,0
-570.0,4.0,4.41,0.0715,0,0,0.0388,0,0,0.0355,2,0,0.0488,0,0,0.0352,2,0,0.0352,0,0,0.0439,0,0
-628.0,3.0,2.87,0.0675,0,0,0.0001,0,0,0.0351,3,0,0.0355,0,0,0.0296,0,0,0.0301,0,0,0.0028,0,0
-628.0,3.0,2.87,0.0675,0,0,0.0001,0,0,0.0351,3,0,0.0355,0,0,0.0294,0,0,0.0301,0,0,0.0028,0,0
-685.0,2.0,3.3000000000000003,0.0708,0,0,0.0016,0,0,0.0351,2,0,0.0488,0,0,0.0352,0,0,0.0363,0,0,0.0029,0,0
-685.0,2.0,2.8000000000000003,0.0453,0,0,0.0016,0,0,0.0351,2,0,0.0488,0,0,0.0353,0,0,0.0268,0,0,0.0029,0,0
