sample,lucro
1475,-13405
1476,28280
1477,-43715
1478,-30450
1479,-36190
1480,-43820
1481,11620
1482,-58835
1483,-36435
1484,-42595
1485,20825
1486,-9485
1487,9380
1488,-52010
1489,-76860
1490,-52080
1491,10325
1492,13755
1493,-3395
1494,7140
1495,-35490
1496,5250
1497,-51835
1498,-40600
1499,-34160
1500,-81935
1501,-110495
1502,-84280
1503,-16660
1504,-76825
1505,-14105
1506,-12040
1507,-40670
1508,-11305
1509,-17430
1510,-13335
1511,4480
1512,7840
1513,4620
1514,12985
1515,48790
1516,-16310
1517,13475
1518,420
1519,-70280
1520,-43575
1521,-27475
1522,2135
1523,-24010
1524,-32515
1525,18620
1526,-34230
1527,-245
1528,-4900
1529,-5495
1530,-13230
1531,-46655
1532,-15925
1533,-83300
1534,6545
1535,18305
1536,-52115
1537,-18620
1538,-26565
1539,-61810
1540,-41895
1541,18270
1542,-11095
1543,-34230
1544,11515
1545,-5425
1546,-8505
1547,37730
1548,-104930
1549,980
1550,-3290
1551,-11445
1552,-54775
1553,29960
1554,-30275
1555,-13825
1556,-5845
1557,-29190
1558,35525
1559,40040
1560,-26215
1561,-29120
1562,-49000
1563,-14105
1564,-88620
1565,-45150
1566,-23870
1567,-9345
1568,8680
1569,-35525
1570,-14280
1571,-54320
1572,-13440
1573,-37835
1574,-92120
1575,7700
1576,-21525
1577,48020
1578,-59430
1579,-48930
1580,-14735
1581,-3990
1582,-27790
1583,25165
1584,10780
1585,-13685
1586,-20510
1587,49455
1588,-28525
1589,-9625
1590,-20090
1591,-15435
1592,-69335
1593,-69685
1594,-6545
1595,-7875
1596,3150
1597,-41125
1598,-34650
1599,-12075
1600,-36050
1601,-13965
1602,18060
1603,4060
1604,-38990
1605,16030
1606,-37660
1607,38185
1608,210
1609,1050
1610,-2345
1611,-14035
1612,-14840
1613,-23555
1614,-7175
1615,3080
1616,-14525
1617,-24815
1618,-11865
1619,-36190
1620,35315
1621,-8505
1622,-12215
1623,-30170
1624,10710
1625,0
1626,-39340
1627,4060
1628,-50120
1629,-76160
1630,20160
1631,-93730
1632,20300
1633,-68285
1634,-21490
1635,-32235
1636,-30870
1637,-31185
1638,-34230
1639,-139440
1640,22505
1641,-39585
1642,-58520
1643,770
1644,-11690
1645,-59850
1646,15365
1647,-7140
1648,1715
1649,-25900
1650,-73640
1651,23835
1652,-19390
1653,-17675
1654,-9415
1655,12425
1656,-4655
1657,1190
1658,-14175
1659,1680
1660,-51170
1661,35665
1662,-4270
1663,-22820
1664,-14280
1665,-2905
1666,-4305
1667,3290
1668,-14980
1669,4515
1670,36960
1671,-35105
1672,-75040
1673,-26985
1674,-79240
1675,1680
1676,-32935
1677,-29295
1678,33600
1679,-210
1680,-41895
1681,-18830
1682,-55475
1683,18725
1684,-5005
1685,31290
1686,-10815
1687,48930
1688,14315
1689,-28455
1690,-8890
1691,-5915
1692,210
1693,-24080
1694,-39165
1695,-72730
1696,-15260
1697,-68180
1698,-2765
1699,-3815
1700,-57750
1701,11830
1702,-21035
1703,-7420
1704,-7735
1705,-46725
1706,-30800
1707,-27720
1708,-47425
1709,-18655
1710,3710
1711,7875
1712,5810
1713,-19320
1714,-32235
1715,-39585
1716,-20860
1717,29190
1718,32550
1719,-17535
1720,29750
1721,-36610
1722,5565
1723,1190
1724,-43470
1725,-54075
1726,-20545
1727,-10290
1728,-69020
1729,-20125
1730,-18340
1731,-47040
1732,-24955
1733,-104650
1734,-63525
1735,-43330
1736,-48720
1737,-48755
1738,-47775
1739,-55335
1740,6895
1741,-29260
1742,-1715
1743,-16100
1744,-3780
1745,-43890
1746,-40040
1747,-71470
1748,-35840
1749,-18970
1750,-66780
1751,8400
1752,-65905
1753,-40040
1754,-38255
1755,-42455
1756,5495
1757,-120260
1758,-39305
1759,-82355
1760,16765
1761,-18585
1762,22960
1763,-41965
1764,-2975
1765,23310
1766,12355
1767,-7945
1768,-19180
1769,-24710
1770,-7910
1771,-32270
1772,-39515
1773,-14350
1774,-51625
1775,-3850
1776,-13510
1777,31185
1778,-80290
1779,-33915
1780,18445
1781,12635
1782,25375
1783,-51415
1784,-44170
1785,-3465
1786,-33040
1787,-8785
1788,-99995
1789,26355
1790,30275
1791,-16660
1792,-58275
1793,-40005
1794,-35315
1795,-21630
1796,6090
1797,-16590
1798,10955
1799,-22540
1800,-41650
1801,4550
1802,-8295
1803,-89985
1804,16555
1805,-10045
1806,3465
1807,-64750
1808,-19075
1809,-59465
1810,2415
1811,41125
1812,-13300
1813,-40530
1814,-29120
1815,-25305
1816,-25900
1817,-40005
1818,-29750
1819,-52010
1820,-1155
1821,-8400
1822,19740
1823,-38710
1824,35420
1825,-7805
1826,-4480
1827,28945
1828,4060
1829,-79485
1830,21735
1831,-71645
1832,-24500
1833,-41335
1834,-104160
1835,-98980
1836,-40635
1837,-5180
1838,22785
1839,-2660
1840,-13860
1841,15505
1842,-43190
1843,-9100
1844,-12600
1845,420
1846,-3535
1847,-39025
1848,27440
1849,-38010
1850,-41825
1851,-46935
1852,44835
1853,10920
1854,-75320
1855,-81830
1856,-11935
1857,5390
1858,-6685
1859,10675
1860,-9065
1861,-16485
1862,16450
1863,-10430
1864,-2100
1865,-6475
1866,-6545
1867,23870
1868,-31150
1869,-3780
1870,25305
1871,-53690
1872,-3710
1873,-24325
1874,20475
1875,-38500
1876,-49315
1877,3640
1878,-42945
1879,-63035
1880,33425
1881,-34510
1882,-13475
1883,-70175
1884,-16275
1885,-12425
1886,-128695
1887,11725
1888,-81935
1889,-42525
1890,-40565
1891,-1575
1892,11480
1893,11305
1894,-29540
1895,-15925
1896,-11445
1897,-30800
1898,-45255
1899,-56840
1900,-8400
1901,-9870
1902,-20720
1903,-64575
1904,-51555
1905,20825
1906,-1785
1907,-87955
1908,-70420
1909,-33880
1910,-9660
1911,-3535
1912,14210
1913,-58345
1914,-35875
1915,-40705
1916,-43015
1917,-22295
1918,-38255
1919,-5635
1920,-67200
1921,-20790
1922,22295
1923,-49700
