lucro,staff,desconto_medio,pr_Sun,hr_x_Sun,hr_j_Sun,pr_Mon,hr_x_Mon,hr_j_Mon,pr_Tue,hr_x_Tue,hr_j_Tue,pr_Wed,hr_x_Wed,hr_j_Wed,pr_Thu,hr_x_Thu,hr_j_Thu,pr_Fri,hr_x_Fri,hr_j_Fri,pr_Sat,hr_x_Sat,hr_j_Sat
855.0,30.0,3.91,0.0148,0,0,0.015,7,0,0.0149,10,0,0.096,0,0,0.0868,0,0,0.0149,13,0,0.0312,0,0
855.0,30.0,3.7699999999999996,0.0148,0,0,0.015,7,0,0.0149,10,0,0.096,0,0,0.0772,0,0,0.0149,13,0,0.0312,0,0
801.0,29.0,3.7699999999999996,0.0148,0,0,0.0149,3,0,0.0149,11,0,0.0873,0,0,0.0869,0,0,0.0149,15,0,0.0299,0,0
734.0,28.0,3.64,0.0148,1,0,0.0149,10,0,0.015,2,0,0.0874,0,0,0.0875,0,0,0.015,15,0,0.0199,0,0
588.0,25.0,3.63,0.0148,0,0,0.0149,7,0,0.015,2,0,0.0874,0,0,0.0875,1,0,0.0149,15,0,0.0199,0,0
538.0,24.0,3.63,0.0148,0,0,0.0149,7,0,0.015,2,0,0.0874,0,0,0.0875,0,0,0.0149,15,0,0.0199,0,0
538.0,24.0,3.63,0.0148,0,0,0.0149,7,0,0.015,2,0,0.0874,0,0,0.0875,0,0,0.0149,15,0,0.0199,0,0
432.0,22.0,3.7900000000000005,0.0149,0,0,0.0149,10,0,0.0149,11,0,0.0874,0,0,0.0873,0,0,0.015,1,0,0.0312,0,0
432.0,22.0,3.7900000000000005,0.0149,0,0,0.0149,10,0,0.0149,11,0,0.0874,0,0,0.0871,0,0,0.015,1,0,0.0312,0,0
350.0,21.0,3.8899999999999997,0.0152,0,0,0.0149,0,0,0.0149,10,0,0.0873,0,0,0.0871,10,0,0.015,1,0,0.0382,0,0
350.0,21.0,3.8899999999999997,0.0152,0,0,0.0149,0,0,0.0149,10,0,0.0874,0,0,0.0871,10,0,0.015,1,0,0.0382,0,0
